Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 00397F
Condition ID: 1
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp,note
1520652249740,575,-0.04,-0.04,-0.04,0,5316764,datapoint
1520652249755,564,-0.04,-0.04,-0.04,102,5328968,datapoint
1520652249772,555,-0.04,-0.04,-0.04,104,5352200,datapoint
1520652249787,552,-0.04,-0.04,-0.04,105,5364420,datapoint
1520652249804,550,-0.04,-0.04,-0.04,107,5376644,datapoint
1520652249819,547,-0.04,-0.04,-0.04,108,5399872,datapoint
1520652249836,545,-0.04,-0.04,-0.04,110,5412096,datapoint
1520652249866,543,-0.04,-0.04,-0.04,111,5435328,datapoint
1520652249884,540,-0.04,-0.04,-0.04,114,5458552,datapoint
1520652249899,539,-0.04,-0.04,-0.04,116,5481776,datapoint
1520652249916,538,-0.04,-0.04,-0.04,117,5494012,datapoint
1520652249932,537,-0.04,-0.04,-0.04,118,5506236,datapoint
1520652249947,535,-0.04,-0.04,-0.04,120,5529448,datapoint
1520652249963,534,-0.04,-0.04,-0.04,121,5541688,datapoint
1520652249980,533,-0.04,-0.04,-0.04,123,5553912,datapoint
1520652249996,529,-0.04,-0.04,-0.04,124,5577136,datapoint
1520652250011,528,-0.04,-0.04,-0.04,126,5589388,datapoint
1520652250028,527,-0.04,-0.04,-0.04,127,5601632,datapoint
1520652250043,524,-0.04,-0.04,-0.04,129,5624872,datapoint
1520652250060,523,-0.04,-0.04,-0.04,130,5637092,datapoint
1520652250077,521,-0.04,-0.04,-0.04,132,5649308,datapoint
1520652250092,515,-0.04,-0.04,-0.04,133,5672540,datapoint
1520652250108,512,-0.04,-0.04,-0.04,135,5684764,datapoint
1520652250124,508,-0.04,-0.04,-0.04,136,5696996,datapoint
1520652250140,502,-0.04,-0.04,-0.04,137,5720224,datapoint
1520652250156,499,-0.04,-0.04,-0.04,138,5732440,datapoint
1520652250171,497,-0.04,-0.04,-0.04,140,5744668,datapoint
1520652250188,495,-0.04,-0.04,-0.04,141,5767876,datapoint
1520652250203,495,-0.04,-0.04,-0.04,143,5780116,datapoint
1520652250219,494,-0.04,-0.04,-0.04,144,5792340,datapoint
1520652250235,494,-0.04,-0.04,-0.04,146,5815556,datapoint
1520652250252,493,-0.04,-0.04,-0.04,147,5827788,datapoint
1520652250282,491,-0.04,-0.04,-0.04,149,5851008,datapoint
1520652250300,488,-0.04,-0.04,-0.04,152,5874224,datapoint
1520652250316,485,-0.04,-0.04,-0.04,153,5897448,datapoint
1520652250332,484,-0.04,-0.04,-0.04,155,5909680,datapoint
1520652250347,483,-0.04,-0.04,-0.04,156,5921912,datapoint
1520652250362,481,-0.04,-0.04,-0.04,157,5945120,datapoint
1520652250379,480,-0.04,-0.04,-0.04,159,5957352,datapoint
1520652250396,479,-0.04,-0.04,-0.04,160,5969588,datapoint
1520652250412,476,-0.04,-0.04,-0.04,162,5992828,datapoint
1520652250428,476,-0.04,-0.04,-0.04,163,6005056,datapoint
1520652250444,475,-0.04,-0.04,-0.04,165,6017288,datapoint
1520652250461,473,-0.04,-0.04,-0.04,166,6040504,datapoint
1520652250476,472,-0.04,-0.04,-0.04,168,6052724,datapoint
