Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 003953
Condition ID: 1
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp,note
1520649632209,528,-0.04,-0.04,-0.04,0,5316764,datapoint
1520649632225,520,-0.04,-0.04,-0.04,156,5328968,datapoint
1520649632240,514,-0.04,-0.04,-0.04,158,5352200,datapoint
1520649632257,511,-0.04,-0.04,-0.04,159,5364428,datapoint
1520649632277,509,-0.04,-0.04,-0.04,161,5376652,datapoint
1520649632289,504,-0.04,-0.04,-0.04,162,5399872,datapoint
1520649632306,502,-0.04,-0.04,-0.04,164,5412096,datapoint
1520649632321,500,-0.04,-0.04,-0.04,165,5424332,datapoint
1520649632337,495,-0.04,-0.04,-0.04,167,5447552,datapoint
1520649632352,493,-0.04,-0.04,-0.04,168,5459784,datapoint
1520649632368,491,-0.04,-0.04,-0.04,169,5472016,datapoint
1520649632385,487,-0.04,-0.04,-0.04,171,5495232,datapoint
1520649632401,485,-0.04,-0.04,-0.04,172,5507456,datapoint
1520649632417,483,-0.04,-0.04,-0.04,174,5519708,datapoint
1520649632432,479,-0.04,-0.04,-0.04,175,5542924,datapoint
1520649632449,477,-0.04,-0.04,-0.04,177,5555140,datapoint
1520649632464,475,-0.04,-0.04,-0.04,178,5567364,datapoint
1520649632481,471,-0.04,-0.04,-0.04,178,5590556,datapoint
1520649632497,469,-0.04,-0.04,-0.04,177,5602784,datapoint
1520649632528,465,-0.04,-0.04,-0.04,175,5626024,datapoint
1520649632544,462,-0.04,-0.04,-0.04,173,5649236,datapoint
1520649632562,458,-0.04,-0.04,-0.04,171,5672460,datapoint
1520649632576,456,-0.04,-0.04,-0.04,170,5684692,datapoint
1520649632592,455,-0.04,-0.04,-0.04,168,5696920,datapoint
1520649632609,451,-0.04,-0.04,-0.04,167,5720156,datapoint
1520649632624,449,-0.04,-0.04,-0.04,165,5732380,datapoint
1520649632641,448,-0.04,-0.04,-0.04,164,5744596,datapoint
1520649632657,444,-0.04,-0.04,-0.04,162,5767808,datapoint
1520649632673,443,-0.04,-0.04,-0.04,161,5780048,datapoint
1520649632689,441,-0.04,-0.04,-0.04,159,5792276,datapoint
1520649632705,438,-0.04,-0.04,-0.04,158,5815508,datapoint
1520649632721,436,-0.04,-0.04,-0.04,157,5827732,datapoint
1520649632737,434,-0.04,-0.04,-0.04,155,5839960,datapoint
1520649632753,431,-0.04,-0.04,-0.04,153,5863184,datapoint
1520649632770,429,-0.04,-0.04,-0.04,153,5875360,datapoint
1520649632801,426,-0.04,-0.04,-0.04,151,5898596,datapoint
1520649632817,423,-0.04,-0.04,-0.04,148,5921848,datapoint
1520649632833,420,-0.04,-0.04,-0.04,147,5945056,datapoint
1520649632849,418,-0.04,-0.04,-0.04,145,5957276,datapoint
1520649632865,416,-0.04,-0.04,-0.04,144,5969504,datapoint
1520649632881,413,-0.04,-0.04,-0.04,142,5992752,datapoint
1520649632896,412,-0.04,-0.04,-0.04,141,6004988,datapoint
1520649632913,410,-0.04,-0.04,-0.04,139,6017216,datapoint
1520649632928,407,-0.04,-0.04,-0.04,138,6040432,datapoint
1520649632945,406,-0.04,-0.04,-0.04,137,6052648,datapoint
1520649632961,404,-0.04,-0.04,-0.04,135,6064880,datapoint
1520649632976,401,-0.04,-0.04,-0.04,134,6088096,datapoint
1520649632992,400,-0.04,-0.04,-0.04,132,6100336,datapoint
1520649633009,399,-0.04,-0.04,-0.04,131,6112576,datapoint
1520649633024,396,-0.04,-0.04,-0.04,129,6135796,datapoint
1520649633040,394,-0.04,-0.04,-0.04,128,6148020,datapoint
1520649633056,393,-0.04,-0.04,-0.04,126,6160264,datapoint
1520649633073,390,-0.04,-0.04,-0.04,125,6183484,datapoint
1520649633090,388,-0.04,-0.04,-0.04,123,6195712,datapoint
1520649633120,386,-0.04,-0.04,-0.04,122,6218936,datapoint
1520649633137,383,-0.04,-0.04,-0.04,120,6242160,datapoint
1520649633152,380,-0.04,-0.04,-0.04,117,6265372,datapoint
1520649633168,379,-0.04,-0.04,-0.04,117,6277556,datapoint
1520649633185,378,-0.04,-0.04,-0.04,115,6289784,datapoint
1520649633201,375,-0.04,-0.04,-0.04,114,6313024,datapoint
1520649633217,374,-0.04,-0.04,-0.04,112,6325244,datapoint
1520649633233,373,-0.04,-0.04,-0.04,111,6337460,datapoint
1520649633249,371,-0.04,-0.04,-0.04,109,6360672,datapoint
1520649633265,370,-0.04,-0.04,-0.04,108,6372900,datapoint
1520649633281,369,-0.04,-0.04,-0.04,106,6385128,datapoint
1520649633298,367,-0.04,-0.04,-0.04,105,6408380,datapoint
