Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 000BC9
Condition ID: 3
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp
1519950129240,513,-10.00,0.35,-2.28,0,5319268
1519950129252,504,-10.00,0.31,-2.28,0,5332464
1519950129264,488,-9.96,0.31,-2.24,0,5345672
1519950129280,477,-10.00,0.31,-2.31,0,5358864
1519950129292,484,-9.96,0.27,-2.28,0,5372088
1519950129305,479,-9.96,0.27,-2.31,0,5385292
1519950129318,480,-9.96,0.24,-2.28,0,5398480
1519950129334,490,-10.00,0.31,-2.31,0,5411676
1519950129346,497,-10.00,0.27,-2.35,0,5424872
1519950129359,498,-9.96,0.35,-2.31,0,5438080
1519950129371,506,-10.00,0.27,-2.35,0,5451284
1519950129387,508,-10.00,0.27,-2.31,0,5464488
1519950129400,513,-9.96,0.27,-2.28,0,5477704
1519950129412,517,-9.96,0.24,-2.28,0,5490916
1519950129424,516,-9.96,0.31,-2.28,0,5504128
1519950129437,516,-10.00,0.27,-2.28,0,5517304
1519950129452,522,-9.96,0.24,-2.31,0,5530512
1519950129464,522,-9.96,0.31,-2.28,0,5543724
1519950129476,515,-9.96,0.31,-2.28,0,5556928
1519950129490,518,-9.96,0.27,-2.31,0,5570128
1519950129505,517,-10.00,0.27,-2.28,0,5583320
1519950129518,517,-9.96,0.24,-2.31,0,5596524
1519950129531,517,-9.96,0.27,-2.24,0,5609744
1519950129543,513,-10.00,0.27,-2.28,0,5622940
1519950129558,514,-10.00,0.31,-2.31,0,5636148
1519950129571,521,-9.96,0.27,-2.28,0,5649344
1519950129583,514,-9.96,0.31,-2.31,0,5662560
1519950129596,507,-10.00,0.31,-2.24,0,5675752
1519950129608,514,-9.96,0.27,-2.31,0,5688964
1519950129624,513,-10.00,0.27,-2.28,0,5702176
1519950129637,514,-10.00,0.31,-2.31,0,5715380
1519950129649,515,-10.00,0.27,-2.20,0,5728584
1519950129662,507,-9.96,0.31,-2.28,0,5741788
1519950129677,509,-10.00,0.27,-2.31,0,5754976
1519950129689,518,-10.00,0.31,-2.31,0,5768164
1519950129703,510,-10.00,0.31,-2.28,0,5781356
1519950129715,506,-10.00,0.24,-2.28,0,5794552
1519950129726,513,-9.96,0.31,-2.28,0,5807772
1519950129743,513,-10.00,0.27,-2.31,0,5820956
1519950129756,515,-10.00,0.31,-2.28,0,5834164
1519950129767,515,-10.00,0.27,-2.28,0,5847368
