Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 00394C
Condition ID: 1
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp,note
1520649203001,535,-0.04,-0.04,-0.04,0,5316764,datapoint
1520649203031,524,-0.04,-0.04,-0.04,173,5339956,datapoint
1520649203047,519,-0.04,-0.04,-0.04,170,5363188,datapoint
1520649203064,515,-0.04,-0.04,-0.04,168,5386416,datapoint
1520649203080,513,-0.04,-0.04,-0.04,168,5398596,datapoint
1520649203095,511,-0.04,-0.04,-0.04,165,5410832,datapoint
1520649203111,507,-0.04,-0.04,-0.04,165,5433988,datapoint
1520649203128,505,-0.04,-0.04,-0.04,163,5446212,datapoint
1520649203143,503,-0.04,-0.04,-0.04,162,5458436,datapoint
1520649203160,499,-0.04,-0.04,-0.04,160,5481668,datapoint
1520649203175,497,-0.04,-0.04,-0.04,159,5493888,datapoint
1520649203192,495,-0.04,-0.04,-0.04,157,5506116,datapoint
1520649203208,491,-0.04,-0.04,-0.04,156,5529328,datapoint
1520649203223,489,-0.04,-0.04,-0.04,154,5541548,datapoint
1520649203240,488,-0.04,-0.04,-0.04,153,5553760,datapoint
1520649203255,484,-0.04,-0.04,-0.04,151,5576992,datapoint
1520649203271,482,-0.04,-0.04,-0.04,150,5589216,datapoint
1520649203288,480,-0.04,-0.04,-0.04,149,5601440,datapoint
1520649203303,477,-0.04,-0.04,-0.04,147,5624652,datapoint
1520649203320,475,-0.04,-0.04,-0.04,146,5636880,datapoint
1520649203335,473,-0.04,-0.04,-0.04,144,5649120,datapoint
1520649203351,470,-0.04,-0.04,-0.04,143,5672348,datapoint
1520649203368,468,-0.04,-0.04,-0.04,141,5684576,datapoint
1520649203399,465,-0.04,-0.04,-0.04,140,5707816,datapoint
1520649203416,461,-0.04,-0.04,-0.04,137,5731052,datapoint
1520649203432,458,-0.04,-0.04,-0.04,135,5754268,datapoint
1520649203447,457,-0.04,-0.04,-0.04,134,5766496,datapoint
1520649203464,455,-0.04,-0.04,-0.04,132,5778736,datapoint
1520649203480,452,-0.04,-0.04,-0.04,131,5801956,datapoint
1520649203495,450,-0.04,-0.04,-0.04,130,5814180,datapoint
1520649203511,448,-0.04,-0.04,-0.04,129,5826408,datapoint
1520649203528,445,-0.04,-0.04,-0.04,127,5849620,datapoint
1520649203543,444,-0.04,-0.04,-0.04,126,5861868,datapoint
1520649203559,442,-0.04,-0.04,-0.04,124,5874096,datapoint
1520649203575,439,-0.04,-0.04,-0.04,123,5897312,datapoint
1520649203591,438,-0.04,-0.04,-0.04,121,5909544,datapoint
1520649203608,436,-0.04,-0.04,-0.04,120,5921780,datapoint
1520649203623,433,-0.04,-0.04,-0.04,118,5945008,datapoint
1520649203639,432,-0.04,-0.04,-0.04,117,5957232,datapoint
1520649203656,430,-0.04,-0.04,-0.04,115,5969468,datapoint
1520649203672,427,-0.04,-0.04,-0.04,114,5992708,datapoint
1520649203687,426,-0.04,-0.04,-0.04,113,6004936,datapoint
1520649203703,424,-0.04,-0.04,-0.04,111,6017152,datapoint
1520649203719,421,-0.04,-0.04,-0.04,110,6040364,datapoint
1520649203735,420,-0.04,-0.04,-0.04,108,6052584,datapoint
1520649203750,418,-0.04,-0.04,-0.04,107,6064804,datapoint
1520649203767,415,-0.04,-0.04,-0.04,105,6088036,datapoint
1520649203784,414,-0.04,-0.04,-0.04,104,6100288,datapoint
1520649203814,411,-0.04,-0.04,-0.04,102,6123528,datapoint
1520649203833,408,-0.04,-0.04,-0.04,99,6146728,datapoint
1520649203847,406,-0.04,-0.04,-0.04,98,6169944,datapoint
1520649203863,404,-0.04,-0.04,-0.04,96,6182148,datapoint
1520649203879,403,-0.04,-0.04,-0.04,96,6194304,datapoint
1520649203895,400,-0.04,-0.04,-0.04,94,6217496,datapoint
1520649203911,399,-0.04,-0.04,-0.04,93,6229704,datapoint
1520649203927,398,-0.04,-0.04,-0.04,91,6241908,datapoint
1520649203944,395,-0.04,-0.04,-0.04,90,6265108,datapoint
1520649203959,394,-0.04,-0.04,-0.04,88,6277320,datapoint
