Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 004E94
Condition ID: 1
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp,note
1520976085606,533,-0.04,-0.04,-0.04,0,5316764,datapoint
1520976085637,522,-0.04,-0.04,-0.04,161,5339956,datapoint
1520976085652,528,-0.04,-0.04,-0.04,164,5363188,datapoint
1520976085668,522,-0.04,-0.04,-0.04,165,5375416,datapoint
1520976085685,517,-0.04,-0.04,-0.04,167,5398640,datapoint
1520976085701,514,-0.04,-0.04,-0.04,168,5410872,datapoint
1520976085717,509,-0.04,-0.04,-0.04,170,5434092,datapoint
1520976085733,507,-0.04,-0.04,-0.04,171,5446316,datapoint
1520976085750,505,-0.04,-0.04,-0.04,173,5458548,datapoint
1520976085764,501,-0.04,-0.04,-0.04,174,5481776,datapoint
1520976085780,499,-0.04,-0.04,-0.04,176,5494012,datapoint
1520976085797,497,-0.04,-0.04,-0.04,176,5506188,datapoint
1520976085813,493,-0.04,-0.04,-0.04,179,5529412,datapoint
1520976085828,491,-0.04,-0.04,-0.04,178,5541632,datapoint
1520976085845,489,-0.04,-0.04,-0.04,176,5553852,datapoint
1520976085861,486,-0.04,-0.04,-0.04,175,5577080,datapoint
1520976085876,484,-0.04,-0.04,-0.04,173,5589312,datapoint
1520976085893,482,-0.04,-0.04,-0.04,172,5601548,datapoint
1520976085908,479,-0.04,-0.04,-0.04,170,5624764,datapoint
1520976085926,478,-0.04,-0.04,-0.04,169,5636992,datapoint
1520976085941,473,-0.04,-0.04,-0.04,167,5649212,datapoint
1520976085956,480,-0.04,-0.04,-0.04,166,5672444,datapoint
1520976085974,468,-0.04,-0.04,-0.04,164,5684672,datapoint
1520976086005,465,-0.04,-0.04,-0.04,163,5707908,datapoint
1520976086020,461,-0.04,-0.04,-0.04,161,5731132,datapoint
1520976086052,459,-0.04,-0.04,-0.04,159,5754364,datapoint
1520976086068,455,-0.04,-0.04,-0.04,156,5777592,datapoint
1520976086085,452,-0.04,-0.04,-0.04,154,5800808,datapoint
1520976086101,455,-0.04,-0.04,-0.04,153,5813028,datapoint
1520976086117,449,-0.04,-0.04,-0.04,151,5825256,datapoint
1520976086132,446,-0.04,-0.04,-0.04,150,5848488,datapoint
1520976086149,444,-0.04,-0.04,-0.04,148,5860712,datapoint
1520976086164,447,-0.04,-0.04,-0.04,147,5872952,datapoint
1520976086181,440,-0.04,-0.04,-0.04,145,5896172,datapoint
1520976086196,438,-0.04,-0.04,-0.04,144,5908412,datapoint
1520976086213,436,-0.04,-0.04,-0.04,143,5920640,datapoint
1520976086229,433,-0.04,-0.04,-0.04,142,5943852,datapoint
1520976086245,432,-0.04,-0.04,-0.04,140,5956080,datapoint
1520976086261,430,-0.04,-0.04,-0.04,138,5968324,datapoint
1520976086276,426,-0.04,-0.04,-0.04,137,5991544,datapoint
1520976086292,426,-0.04,-0.04,-0.04,135,6003764,datapoint
1520976086308,424,-0.04,-0.04,-0.04,134,6015984,datapoint
1520976086326,421,-0.04,-0.04,-0.04,132,6039212,datapoint
1520976086341,420,-0.04,-0.04,-0.04,131,6051440,datapoint
1520976086372,417,-0.04,-0.04,-0.04,129,6074664,datapoint
1520976086389,414,-0.04,-0.04,-0.04,126,6097884,datapoint
1520976086405,412,-0.04,-0.04,-0.04,125,6121096,datapoint
1520976086421,414,-0.04,-0.04,-0.04,124,6133324,datapoint
1520976086436,409,-0.04,-0.04,-0.04,123,6145548,datapoint
1520976086452,406,-0.04,-0.04,-0.04,121,6168792,datapoint
1520976086469,405,-0.04,-0.04,-0.04,119,6181016,datapoint
1520976086484,404,-0.04,-0.04,-0.04,118,6193240,datapoint
1520976086500,401,-0.04,-0.04,-0.04,116,6216456,datapoint
1520976086517,400,-0.04,-0.04,-0.04,115,6228692,datapoint
1520976086533,398,-0.04,-0.04,-0.04,113,6240916,datapoint
1520976086549,396,-0.04,-0.04,-0.04,112,6264136,datapoint
1520976086565,394,-0.04,-0.04,-0.04,110,6276372,datapoint
1520976086580,393,-0.04,-0.04,-0.04,109,6288624,datapoint
1520976086597,390,-0.04,-0.04,-0.04,108,6311836,datapoint
1520976086612,389,-0.04,-0.04,-0.04,107,6324064,datapoint
1520976086628,388,-0.04,-0.04,-0.04,105,6336288,datapoint
