Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 003955
Condition ID: 1
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp,note
1520649748562,525,-0.04,-0.04,-0.04,0,5316764,datapoint
1520649748592,514,-0.04,-0.04,-0.04,154,5339956,datapoint
1520649748608,508,-0.04,-0.04,-0.04,156,5363188,datapoint
1520649748625,503,-0.04,-0.04,-0.04,158,5386416,datapoint
1520649748641,501,-0.04,-0.04,-0.04,159,5398644,datapoint
1520649748657,499,-0.04,-0.04,-0.04,161,5410880,datapoint
1520649748672,494,-0.04,-0.04,-0.04,162,5434096,datapoint
1520649748689,492,-0.04,-0.04,-0.04,164,5446316,datapoint
1520649748704,490,-0.04,-0.04,-0.04,165,5458544,datapoint
1520649748720,485,-0.04,-0.04,-0.04,167,5481792,datapoint
1520649748738,483,-0.04,-0.04,-0.04,168,5494016,datapoint
1520649748753,481,-0.04,-0.04,-0.04,170,5506240,datapoint
1520649748768,477,-0.04,-0.04,-0.04,171,5529452,datapoint
1520649748785,475,-0.04,-0.04,-0.04,173,5541672,datapoint
1520649748801,473,-0.04,-0.04,-0.04,174,5553896,datapoint
1520649748816,469,-0.04,-0.04,-0.04,176,5577116,datapoint
1520649748832,467,-0.04,-0.04,-0.04,177,5589344,datapoint
1520649748849,465,-0.04,-0.04,-0.04,178,5601576,datapoint
1520649748865,461,-0.04,-0.04,-0.04,178,5624740,datapoint
1520649748881,459,-0.04,-0.04,-0.04,177,5636964,datapoint
1520649748897,458,-0.04,-0.04,-0.04,175,5649184,datapoint
1520649748913,454,-0.04,-0.04,-0.04,174,5672408,datapoint
1520649748930,452,-0.04,-0.04,-0.04,172,5684632,datapoint
1520649748960,448,-0.04,-0.04,-0.04,171,5707868,datapoint
1520649748976,445,-0.04,-0.04,-0.04,168,5731104,datapoint
1520649748993,441,-0.04,-0.04,-0.04,167,5754344,datapoint
1520649749008,439,-0.04,-0.04,-0.04,165,5766576,datapoint
1520649749025,438,-0.04,-0.04,-0.04,164,5778800,datapoint
1520649749041,434,-0.04,-0.04,-0.04,162,5802040,datapoint
1520649749057,432,-0.04,-0.04,-0.04,161,5814260,datapoint
1520649749073,431,-0.04,-0.04,-0.04,159,5826484,datapoint
1520649749088,427,-0.04,-0.04,-0.04,158,5849716,datapoint
1520649749105,426,-0.04,-0.04,-0.04,156,5861948,datapoint
1520649749121,424,-0.04,-0.04,-0.04,155,5874176,datapoint
1520649749137,421,-0.04,-0.04,-0.04,153,5897408,datapoint
1520649749153,419,-0.04,-0.04,-0.04,152,5909628,datapoint
1520649749169,417,-0.04,-0.04,-0.04,150,5921868,datapoint
1520649749185,414,-0.04,-0.04,-0.04,149,5945088,datapoint
1520649749201,413,-0.04,-0.04,-0.04,148,5957316,datapoint
1520649749217,411,-0.04,-0.04,-0.04,147,5969536,datapoint
1520649749232,408,-0.04,-0.04,-0.04,145,5992788,datapoint
1520649749249,406,-0.04,-0.04,-0.04,144,6005024,datapoint
1520649749264,405,-0.04,-0.04,-0.04,142,6017248,datapoint
1520649749281,402,-0.04,-0.04,-0.04,141,6040480,datapoint
1520649749297,400,-0.04,-0.04,-0.04,139,6052708,datapoint
1520649749313,399,-0.04,-0.04,-0.04,138,6064932,datapoint
1520649749329,396,-0.04,-0.04,-0.04,136,6088180,datapoint
1520649749346,395,-0.04,-0.04,-0.04,135,6100404,datapoint
1520649749376,392,-0.04,-0.04,-0.04,133,6123628,datapoint
1520649749393,389,-0.04,-0.04,-0.04,131,6146848,datapoint
1520649749408,386,-0.04,-0.04,-0.04,129,6170088,datapoint
1520649749425,384,-0.04,-0.04,-0.04,128,6182324,datapoint
1520649749440,383,-0.04,-0.04,-0.04,126,6194552,datapoint
1520649749457,380,-0.04,-0.04,-0.04,125,6217784,datapoint
1520649749472,379,-0.04,-0.04,-0.04,123,6229996,datapoint
1520649749489,377,-0.04,-0.04,-0.04,122,6242236,datapoint
1520649749505,375,-0.04,-0.04,-0.04,120,6265464,datapoint
1520649749520,373,-0.04,-0.04,-0.04,119,6277684,datapoint
1520649749536,372,-0.04,-0.04,-0.04,117,6289916,datapoint
1520649749553,369,-0.04,-0.04,-0.04,116,6313164,datapoint
1520649749569,368,-0.04,-0.04,-0.04,114,6325384,datapoint
1520649749585,367,-0.04,-0.04,-0.04,113,6337616,datapoint
1520649749600,364,-0.04,-0.04,-0.04,112,6360824,datapoint
1520649749616,363,-0.04,-0.04,-0.04,111,6373044,datapoint
