Robot Emotion Regulation Study Early 2018
Zak Witkower, Laura Cang, Paul Bucci
zakwitkower@gmail.com, cang@cs.ubc.ca, pbucci@cs.ubc.ca
Participant ID: 004EC6
Condition ID: 1
-------------------------------------------------------------

unix_timestamp,heart_rate_voltage,accelerometer_x,accelerometer_y,accelerometer_z,servo_position,arduino_timestamp,note
1520979064410,529,-0.04,-0.04,-0.04,0,5316764,datapoint
1520979064425,520,-0.04,-0.04,-0.04,177,5328968,datapoint
1520979064441,525,-0.04,-0.04,-0.04,178,5352200,datapoint
1520979064458,523,-0.04,-0.04,-0.04,178,5364380,datapoint
1520979064474,518,-0.04,-0.04,-0.04,177,5376616,datapoint
1520979064490,512,-0.04,-0.04,-0.04,175,5399856,datapoint
1520979064505,507,-0.04,-0.04,-0.04,174,5412092,datapoint
1520979064521,506,-0.04,-0.04,-0.04,172,5424320,datapoint
1520979064538,502,-0.04,-0.04,-0.04,171,5447532,datapoint
1520979064553,499,-0.04,-0.04,-0.04,169,5459772,datapoint
1520979064569,496,-0.04,-0.04,-0.04,168,5472000,datapoint
1520979064586,494,-0.04,-0.04,-0.04,167,5495228,datapoint
1520979064601,491,-0.04,-0.04,-0.04,165,5507460,datapoint
1520979064618,489,-0.04,-0.04,-0.04,164,5519708,datapoint
1520979064633,486,-0.04,-0.04,-0.04,162,5542944,datapoint
1520979064649,484,-0.04,-0.04,-0.04,161,5555164,datapoint
1520979064666,482,-0.04,-0.04,-0.04,159,5567396,datapoint
1520979064682,476,-0.04,-0.04,-0.04,158,5590652,datapoint
1520979064698,474,-0.04,-0.04,-0.04,156,5602876,datapoint
1520979064713,470,-0.04,-0.04,-0.04,155,5626108,datapoint
1520979064730,469,-0.04,-0.04,-0.04,153,5638336,datapoint
1520979064745,467,-0.04,-0.04,-0.04,152,5650576,datapoint
1520979064762,470,-0.04,-0.04,-0.04,150,5673780,datapoint
1520979064777,462,-0.04,-0.04,-0.04,149,5686012,datapoint
1520979064794,460,-0.04,-0.04,-0.04,148,5698236,datapoint
1520979064809,457,-0.04,-0.04,-0.04,147,5721468,datapoint
1520979064826,455,-0.04,-0.04,-0.04,145,5733696,datapoint
1520979064841,453,-0.04,-0.04,-0.04,144,5745920,datapoint
1520979064857,450,-0.04,-0.04,-0.04,142,5769164,datapoint
1520979064874,448,-0.04,-0.04,-0.04,141,5781396,datapoint
1520979064890,452,-0.04,-0.04,-0.04,139,5793620,datapoint
1520979064906,444,-0.04,-0.04,-0.04,138,5816836,datapoint
1520979064922,442,-0.04,-0.04,-0.04,136,5829068,datapoint
1520979064937,440,-0.04,-0.04,-0.04,135,5841296,datapoint
1520979064953,437,-0.04,-0.04,-0.04,134,5864532,datapoint
1520979064970,436,-0.04,-0.04,-0.04,134,5876704,datapoint
1520979064985,434,-0.04,-0.04,-0.04,134,5888884,datapoint
1520979065002,435,-0.04,-0.04,-0.04,134,5912056,datapoint
1520979065017,430,-0.04,-0.04,-0.04,134,5924244,datapoint
1520979065033,428,-0.04,-0.04,-0.04,134,5936424,datapoint
1520979065049,425,-0.04,-0.04,-0.04,134,5959596,datapoint
1520979065065,423,-0.04,-0.04,-0.04,134,5971772,datapoint
1520979065081,422,-0.04,-0.04,-0.04,134,5983948,datapoint
1520979065097,419,-0.04,-0.04,-0.04,134,6007132,datapoint
1520979065113,417,-0.04,-0.04,-0.04,134,6019324,datapoint
1520979065129,416,-0.04,-0.04,-0.04,134,6031508,datapoint
1520979065145,413,-0.04,-0.04,-0.04,134,6054668,datapoint
1520979065160,411,-0.04,-0.04,-0.04,134,6066840,datapoint
1520979065176,410,-0.04,-0.04,-0.04,134,6079024,datapoint
1520979065193,407,-0.04,-0.04,-0.04,134,6102220,datapoint
1520979065209,406,-0.04,-0.04,-0.04,134,6114396,datapoint
1520979065225,403,-0.04,-0.04,-0.04,134,6137568,datapoint
1520979065241,402,-0.04,-0.04,-0.04,134,6149748,datapoint
1520979065257,400,-0.04,-0.04,-0.04,134,6161940,datapoint
1520979065275,397,-0.04,-0.04,-0.04,134,6185120,datapoint
1520979065293,396,-0.04,-0.04,-0.04,134,6197296,datapoint
1520979065297,null,null,null,null,null,null,start experiment
1520979065321,393,-0.04,-0.04,-0.04,134,6220476,datapoint
1520979065336,391,-0.04,-0.04,-0.04,0,6243680,datapoint
1520979065353,389,-0.04,-0.04,-0.04,2,6255868,datapoint
1520979065369,387,-0.04,-0.04,-0.04,3,6279032,datapoint
1520979065385,386,-0.04,-0.04,-0.04,5,6291212,datapoint
1520979065400,384,-0.04,-0.04,-0.04,6,6303388,datapoint
1520979065417,382,-0.04,-0.04,-0.04,8,6326572,datapoint
1520979065432,381,-0.04,-0.04,-0.04,9,6338752,datapoint
1520979065449,378,-0.04,-0.04,-0.04,11,6361940,datapoint
1520979065465,377,-0.04,-0.04,-0.04,12,6374144,datapoint
1520979065482,375,-0.04,-0.04,-0.04,14,6386344,datapoint
1520979065497,373,-0.04,-0.04,-0.04,15,6409544,datapoint
1520979065513,372,-0.04,-0.04,-0.04,17,6421760,datapoint
1520979065528,370,-0.04,-0.04,-0.04,18,6433964,datapoint
1520979065544,368,-0.04,-0.04,-0.04,19,6457144,datapoint
